order_id,customer_id,order_date,order_month,channel,device,region,total_revenue,status,is_premium_customer
ORD002340,UC01300,2024-10-12,2024-10,E-Mail,Mobile,Hessen,660.22,retourniert,nein
ORD002341,UC01300,2024-02-08,2024-02,SEA,Mobile,Hessen,383.34,geliefert,nein
ORD002342,UC01300,2024-03-03,2024-03,E-Mail,Mobile,Hessen,691.4,geliefert,nein
ORD002343,UC01301,2023-05-05,2023-05,Social Media,Tablet,NRW,92.55,geliefert,nein
ORD002344,UC01302,2024-05-09,2024-05,Social Media,Desktop,Berlin,234.68,retourniert,ja
ORD002345,UC01302,2023-11-19,2023-11,Organic,Desktop,Berlin,637.2,geliefert,ja
ORD002346,UC01302,2023-01-31,2023-01,Social Media,Mobile,Berlin,100.31,geliefert,ja
ORD002347,UC01303,2023-04-12,2023-04,Direct,Desktop,Bayern,531.12,geliefert,nein
ORD002348,UC01303,2023-11-26,2023-11,Social Media,Desktop,Bayern,160.12,geliefert,nein
ORD002349,UC01304,2023-05-03,2023-05,Affiliate,Desktop,NRW,757.29,retourniert,nein
ORD002350,UC01304,2024-05-15,2024-05,Affiliate,Desktop,NRW,43.14,geliefert,nein
ORD002351,UC01305,2023-08-10,2023-08,SEA,Desktop,Thüringen,579.58,geliefert,nein
ORD002352,UC01305,2023-04-22,2023-04,E-Mail,Desktop,Thüringen,447.19,geliefert,nein
ORD002353,UC01306,2024-02-23,2024-02,Social Media,Desktop,Baden-Württemberg,135.42,geliefert,nein
ORD002354,UC01307,2023-05-20,2023-05,Direct,Desktop,Berlin,278.45,geliefert,nein
ORD002355,UC01307,2024-08-22,2024-08,Direct,Mobile,Berlin,377.22,geliefert,nein
ORD002356,UC01308,2023-12-01,2023-12,Social Media,Desktop,Hamburg,96.54,geliefert,nein
ORD002357,UC01309,2024-01-29,2024-01,Organic,Mobile,Baden-Württemberg,122.39,geliefert,nein
ORD002358,UC01310,2024-12-21,2024-12,Social Media,Mobile,Hessen,418.76,geliefert,nein
ORD002359,UC01311,2024-06-16,2024-06,Direct,Mobile,Thüringen,113.36,geliefert,nein
ORD002360,UC01311,2023-07-15,2023-07,Social Media,Desktop,Thüringen,697.38,retourniert,nein
ORD002361,UC01312,2023-11-12,2023-11,E-Mail,Mobile,Bayern,676.39,geliefert,nein
ORD002362,UC01313,2024-10-30,2024-10,Social Media,Tablet,Berlin,645.76,geliefert,ja
ORD002363,UC01313,2023-07-13,2023-07,SEA,Tablet,Berlin,345.85,geliefert,ja
ORD002364,UC01313,2024-02-05,2024-02,SEA,Tablet,Berlin,314.39,geliefert,ja
ORD002365,UC01313,2023-10-10,2023-10,Social Media,Tablet,Berlin,297.73,geliefert,ja
ORD002366,UC01313,2024-09-09,2024-09,Social Media,Desktop,Berlin,519.28,geliefert,ja
ORD002367,UC01314,2023-11-04,2023-11,SEA,Mobile,Baden-Württemberg,405.88,geliefert,nein
ORD002368,UC01314,2023-11-06,2023-11,SEA,Mobile,Baden-Württemberg,582.43,geliefert,nein
ORD002369,UC01316,2024-08-14,2024-08,SEA,Mobile,Berlin,362.19,geliefert,nein
ORD002370,UC01316,2023-07-02,2023-07,SEA,Mobile,Berlin,476.61,geliefert,nein
ORD002371,UC01316,2024-10-09,2024-10,SEA,Mobile,Berlin,82.93,retourniert,nein
ORD002372,UC01316,2023-11-23,2023-11,SEA,Tablet,Berlin,56.16,retourniert,nein
ORD002373,UC01317,2024-11-23,2024-11,E-Mail,Desktop,Bayern,633.9,geliefert,nein
ORD002374,UC01317,2024-10-28,2024-10,Social Media,Desktop,Bayern,28.1,retourniert,nein
ORD002375,UC01317,2023-07-18,2023-07,SEA,Desktop,Bayern,246.14,geliefert,nein
ORD002376,UC01318,2023-09-28,2023-09,Social Media,Desktop,NRW,65.55,geliefert,nein
ORD002377,UC01318,2024-10-19,2024-10,Social Media,Desktop,NRW,619.89,geliefert,nein
ORD002378,UC01319,2023-06-27,2023-06,E-Mail,Mobile,Hamburg,215.98,geliefert,nein
ORD002379,UC01319,2023-07-04,2023-07,Social Media,Mobile,Hamburg,323.1,geliefert,nein
ORD002380,UC01319,2024-05-14,2024-05,Organic,Mobile,Hamburg,686.74,geliefert,nein
ORD002381,UC01319,2024-02-10,2024-02,SEA,Mobile,Hamburg,663.92,geliefert,nein
ORD002382,UC01320,2024-08-09,2024-08,Social Media,Tablet,Bayern,820.04,retourniert,ja
ORD002383,UC01320,2024-11-12,2024-11,Affiliate,Desktop,Bayern,72.96,geliefert,ja
ORD002384,UC01321,2024-11-04,2024-11,Social Media,Mobile,Baden-Württemberg,185.26,geliefert,nein
ORD002385,UC01322,2023-12-24,2023-12,SEA,Mobile,NRW,104.86,retourniert,nein
ORD002386,UC01322,2024-04-27,2024-04,Organic,Mobile,NRW,274.63,geliefert,nein
ORD002387,UC01323,2024-11-21,2024-11,E-Mail,Mobile,Sachsen,618.11,geliefert,nein
ORD002388,UC01323,2024-12-07,2024-12,Organic,Tablet,Sachsen,111.09,geliefert,nein
ORD002389,UC01323,2023-05-24,2023-05,Organic,Desktop,Sachsen,300.45,geliefert,nein
ORD002390,UC01324,2024-10-01,2024-10,SEA,Desktop,Bayern,303.38,geliefert,nein
ORD002391,UC01325,2023-10-08,2023-10,SEA,Desktop,Bayern,213.62,geliefert,nein
ORD002392,UC01325,2024-10-21,2024-10,E-Mail,Desktop,Bayern,128.12,geliefert,nein
ORD002393,UC01326,2024-05-10,2024-05,SEA,Mobile,NRW,664.9,geliefert,nein
ORD002394,UC01326,2023-07-12,2023-07,SEA,Mobile,NRW,227.5,geliefert,nein
ORD002395,UC01326,2024-11-28,2024-11,Direct,Mobile,NRW,769.49,geliefert,nein
ORD002396,UC01327,2023-12-11,2023-12,Social Media,Mobile,Baden-Württemberg,311.05,geliefert,nein
ORD002397,UC01328,2024-01-25,2024-01,E-Mail,Mobile,Berlin,158.64,geliefert,nein
ORD002398,UC01328,2024-01-28,2024-01,Social Media,Desktop,Berlin,30.52,geliefert,nein
ORD002399,UC01328,2024-04-07,2024-04,SEA,Mobile,Berlin,698.82,geliefert,nein
ORD002400,UC01329,2023-03-21,2023-03,Social Media,Mobile,Niedersachsen,457.58,geliefert,nein
ORD002401,UC01330,2024-10-04,2024-10,Organic,Desktop,NRW,28.56,geliefert,ja
ORD002402,UC01331,2024-07-16,2024-07,SEA,Mobile,Sachsen,187.24,geliefert,nein
ORD002403,UC01331,2023-12-22,2023-12,Organic,Mobile,Sachsen,524.61,geliefert,nein
ORD002404,UC01331,2023-01-13,2023-01,Social Media,Mobile,Sachsen,480.15,retourniert,nein
ORD002405,UC01332,2024-12-18,2024-12,SEA,Desktop,Berlin,231.93,geliefert,nein
ORD002406,UC01332,2024-11-05,2024-11,Direct,Desktop,Berlin,748.29,retourniert,nein
ORD002407,UC01334,2023-04-05,2023-04,Organic,Mobile,NRW,569.72,geliefert,nein
ORD002408,UC01335,2024-01-27,2024-01,SEA,Desktop,Niedersachsen,231.7,retourniert,nein
ORD002409,UC01336,2024-03-23,2024-03,SEA,Mobile,Baden-Württemberg,131.48,geliefert,nein
ORD002410,UC01336,2023-11-09,2023-11,Direct,Mobile,Baden-Württemberg,706.58,geliefert,nein
ORD002411,UC01337,2023-09-01,2023-09,Social Media,Mobile,Baden-Württemberg,43.15,geliefert,nein
ORD002412,UC01338,2023-03-17,2023-03,Direct,Mobile,Bayern,26.32,geliefert,nein
ORD002413,UC01338,2023-10-20,2023-10,E-Mail,Desktop,Bayern,953.13,geliefert,nein
ORD002414,UC01338,2024-10-14,2024-10,Organic,Mobile,Bayern,71.41,storniert,nein
ORD002415,UC01338,2024-08-08,2024-08,E-Mail,Mobile,Bayern,256.7,geliefert,nein
ORD002416,UC01339,2023-11-24,2023-11,Social Media,Desktop,Berlin,236.58,geliefert,nein
ORD002417,UC01340,2024-10-06,2024-10,E-Mail,Desktop,Baden-Württemberg,955.51,geliefert,ja
ORD002418,UC01342,2023-06-10,2023-06,Organic,Desktop,Berlin,453.17,geliefert,ja
ORD002419,UC01343,2024-09-02,2024-09,Affiliate,Tablet,Sachsen,248.1,geliefert,nein
ORD002420,UC01343,2023-01-04,2023-01,SEA,Mobile,Sachsen,134.12,geliefert,nein
ORD002421,UC01344,2023-05-08,2023-05,Direct,Mobile,NRW,71.99,geliefert,nein
ORD002422,UC01344,2023-02-16,2023-02,Social Media,Mobile,NRW,73.48,geliefert,nein
ORD002423,UC01345,2024-11-11,2024-11,E-Mail,Tablet,Hamburg,129.77,geliefert,ja
ORD002424,UC01345,2023-05-13,2023-05,Organic,Tablet,Hamburg,171.52,retourniert,ja
ORD002425,UC01345,2023-08-19,2023-08,E-Mail,Tablet,Hamburg,209.76,geliefert,ja
ORD002426,UC01345,2024-08-19,2024-08,SEA,Tablet,Hamburg,512.67,geliefert,ja
ORD002427,UC01346,2024-04-15,2024-04,SEA,Mobile,NRW,210.44,geliefert,nein
ORD002428,UC01346,2024-06-21,2024-06,Social Media,Mobile,NRW,64.75,geliefert,nein
ORD002429,UC01346,2023-09-30,2023-09,SEA,Mobile,NRW,308.44,retourniert,nein
ORD002430,UC01346,2024-03-26,2024-03,Social Media,Mobile,NRW,355.48,geliefert,nein
ORD002431,UC01347,2024-08-24,2024-08,Social Media,Mobile,Hessen,475.24,geliefert,nein
ORD002432,UC01347,2024-11-01,2024-11,SEA,Mobile,Hessen,108.56,geliefert,nein
ORD002433,UC01347,2023-03-22,2023-03,Social Media,Mobile,Hessen,1026.13,geliefert,nein
ORD002434,UC01348,2023-06-05,2023-06,SEA,Mobile,NRW,270.86,retourniert,ja
ORD002435,UC01349,2023-04-05,2023-04,Social Media,Desktop,Sachsen,205.54,geliefert,nein
ORD002436,UC01349,2023-05-07,2023-05,Organic,Desktop,Sachsen,619.58,geliefert,nein
ORD002437,UC01349,2023-09-05,2023-09,E-Mail,Desktop,Sachsen,59.9,geliefert,nein
ORD002438,UC01350,2024-12-01,2024-12,SEA,Mobile,Sachsen,380.72,geliefert,nein
ORD002439,UC01350,2024-03-08,2024-03,Direct,Mobile,Sachsen,282.91,geliefert,nein
ORD002440,UC01350,2024-01-29,2024-01,E-Mail,Mobile,Sachsen,126.35,geliefert,nein
ORD002441,UC01350,2024-11-10,2024-11,E-Mail,Mobile,Sachsen,78.96,geliefert,nein
ORD002442,UC01351,2023-06-24,2023-06,Organic,Tablet,Berlin,528.13,geliefert,nein
ORD002443,UC01351,2024-03-01,2024-03,Social Media,Tablet,Berlin,767.09,geliefert,nein
ORD002444,UC01351,2023-06-09,2023-06,Direct,Tablet,Berlin,951.78,geliefert,nein
ORD002445,UC01352,2023-11-20,2023-11,SEA,Mobile,Hamburg,29.38,retourniert,nein
ORD002446,UC01352,2024-04-05,2024-04,SEA,Mobile,Hamburg,93.77,geliefert,nein
ORD002447,UC01352,2023-04-28,2023-04,SEA,Mobile,Hamburg,187.2,geliefert,nein
ORD002448,UC01353,2023-05-22,2023-05,SEA,Tablet,NRW,317.04,geliefert,nein
ORD002449,UC01354,2024-01-01,2024-01,SEA,Desktop,Hessen,425.23,geliefert,nein
ORD002450,UC01355,2023-07-23,2023-07,SEA,Desktop,Bayern,290.21,geliefert,nein
ORD002451,UC01355,2024-11-22,2024-11,Social Media,Desktop,Bayern,432.35,retourniert,nein
ORD002452,UC01355,2023-05-11,2023-05,E-Mail,Desktop,Bayern,510.51,geliefert,nein
ORD002453,UC01356,2023-06-22,2023-06,Social Media,Desktop,NRW,543.72,geliefert,ja
ORD002454,UC01356,2024-09-24,2024-09,Direct,Desktop,NRW,513.14,geliefert,ja
ORD002455,UC01356,2023-04-24,2023-04,SEA,Desktop,NRW,97.48,geliefert,ja
ORD002456,UC01357,2023-11-21,2023-11,Direct,Mobile,NRW,119.08,geliefert,nein
ORD002457,UC01357,2023-12-16,2023-12,SEA,Mobile,NRW,227.26,retourniert,nein
ORD002458,UC01357,2023-06-17,2023-06,Social Media,Mobile,NRW,70.24,geliefert,nein
ORD002459,UC01358,2024-09-13,2024-09,SEA,Tablet,NRW,635.49,geliefert,nein
ORD002460,UC01359,2023-02-13,2023-02,E-Mail,Desktop,Berlin,296.52,geliefert,nein
ORD002461,UC01360,2023-11-22,2023-11,SEA,Desktop,NRW,109.28,geliefert,nein
ORD002462,UC01360,2023-10-09,2023-10,Social Media,Mobile,NRW,60.1,geliefert,nein
ORD002463,UC01360,2024-09-03,2024-09,E-Mail,Mobile,NRW,944.94,geliefert,nein
ORD002464,UC01361,2024-01-24,2024-01,E-Mail,Desktop,Bayern,50.59,retourniert,ja
ORD002465,UC01361,2023-05-29,2023-05,Organic,Mobile,Bayern,867.47,geliefert,ja
ORD002466,UC01362,2024-06-25,2024-06,E-Mail,Mobile,Baden-Württemberg,278.97,retourniert,nein
ORD002467,UC01363,2023-11-09,2023-11,E-Mail,Desktop,Baden-Württemberg,181.59,geliefert,nein
ORD002468,UC01364,2023-02-11,2023-02,SEA,Mobile,Bayern,182.35,geliefert,nein
ORD002469,UC01364,2024-05-26,2024-05,SEA,Mobile,Bayern,573.09,geliefert,nein
ORD002470,UC01365,2023-08-09,2023-08,Social Media,Mobile,Baden-Württemberg,90.86,geliefert,ja
ORD002471,UC01366,2024-10-05,2024-10,SEA,Mobile,Bayern,524.96,storniert,nein
ORD002472,UC01367,2024-04-13,2024-04,SEA,Mobile,Hamburg,197.0,geliefert,nein
ORD002473,UC01367,2023-08-30,2023-08,SEA,Mobile,Hamburg,307.09,geliefert,nein
ORD002474,UC01367,2023-11-06,2023-11,E-Mail,Mobile,Hamburg,840.28,geliefert,nein
ORD002475,UC01368,2023-09-07,2023-09,Social Media,Tablet,Thüringen,182.07,retourniert,nein
ORD002476,UC01368,2024-03-09,2024-03,Direct,Tablet,Thüringen,322.29,retourniert,nein
ORD002477,UC01369,2024-09-27,2024-09,SEA,Desktop,NRW,95.5,geliefert,nein
ORD002478,UC01370,2023-05-31,2023-05,Organic,Desktop,Berlin,174.14,geliefert,nein
ORD002479,UC01370,2023-10-05,2023-10,Organic,Desktop,Berlin,1070.09,retourniert,nein
ORD002480,UC01370,2023-05-12,2023-05,E-Mail,Desktop,Berlin,1042.86,retourniert,nein
ORD002481,UC01371,2024-09-05,2024-09,Affiliate,Mobile,NRW,745.33,geliefert,nein
ORD002482,UC01371,2023-08-28,2023-08,Social Media,Mobile,NRW,95.21,retourniert,nein
ORD002483,UC01372,2024-08-20,2024-08,SEA,Mobile,Hessen,85.68,retourniert,nein
ORD002484,UC01373,2024-04-17,2024-04,SEA,Mobile,Baden-Württemberg,354.82,geliefert,nein
ORD002485,UC01373,2024-12-22,2024-12,Affiliate,Mobile,Baden-Württemberg,582.11,retourniert,nein
ORD002486,UC01374,2024-09-26,2024-09,E-Mail,Mobile,NRW,565.66,geliefert,nein
ORD002487,UC01375,2023-02-16,2023-02,Organic,Mobile,Berlin,592.55,geliefert,nein
ORD002488,UC01376,2023-08-27,2023-08,Direct,Mobile,Hessen,162.81,retourniert,ja
ORD002489,UC01376,2024-11-19,2024-11,Organic,Mobile,Hessen,446.48,retourniert,ja
ORD002490,UC01376,2024-05-12,2024-05,Social Media,Mobile,Hessen,114.86,geliefert,ja
ORD002491,UC01376,2023-07-03,2023-07,SEA,Mobile,Hessen,444.16,geliefert,ja
ORD002492,UC01377,2024-10-09,2024-10,SEA,Mobile,Bayern,430.7,geliefert,nein
ORD002493,UC01378,2024-08-27,2024-08,SEA,Mobile,Berlin,487.27,geliefert,ja
ORD002494,UC01379,2024-08-15,2024-08,Social Media,Tablet,NRW,324.53,retourniert,nein
ORD002495,UC01380,2023-06-05,2023-06,SEA,Mobile,Bayern,222.79,geliefert,nein
ORD002496,UC01380,2023-06-09,2023-06,E-Mail,Mobile,Bayern,362.57,retourniert,nein
ORD002497,UC01380,2024-04-18,2024-04,Social Media,Mobile,Bayern,81.86,retourniert,nein
ORD002498,UC01380,2023-02-13,2023-02,SEA,Mobile,Bayern,673.33,geliefert,nein
ORD002499,UC01381,2023-10-17,2023-10,Social Media,Desktop,Bayern,460.08,geliefert,nein
ORD002500,UC01382,2023-03-22,2023-03,Organic,Mobile,Berlin,82.32,geliefert,nein
ORD002501,UC01382,2023-03-16,2023-03,Organic,Mobile,Berlin,40.6,retourniert,nein
ORD002502,UC01382,2024-03-22,2024-03,SEA,Mobile,Berlin,726.59,geliefert,nein
ORD002503,UC01384,2023-05-17,2023-05,E-Mail,Mobile,Bayern,31.28,geliefert,nein
ORD002504,UC01385,2023-12-23,2023-12,E-Mail,Mobile,Hessen,217.31,retourniert,nein
ORD002505,UC01385,2024-11-05,2024-11,SEA,Mobile,Hessen,99.6,geliefert,nein
ORD002506,UC01385,2024-10-27,2024-10,E-Mail,Desktop,Hessen,387.7,retourniert,nein
ORD002507,UC01387,2023-04-29,2023-04,E-Mail,Desktop,Hessen,1514.77,geliefert,nein
ORD002508,UC01387,2024-11-30,2024-11,SEA,Mobile,Hessen,392.81,geliefert,nein
ORD002509,UC01387,2024-04-06,2024-04,E-Mail,Mobile,Hessen,110.49,retourniert,nein
ORD002510,UC01388,2023-05-22,2023-05,SEA,Desktop,Baden-Württemberg,33.43,geliefert,nein
ORD002511,UC01389,2023-09-13,2023-09,E-Mail,Mobile,NRW,140.75,geliefert,nein
ORD002512,UC01389,2024-11-19,2024-11,Social Media,Mobile,NRW,62.52,geliefert,nein
ORD002513,UC01389,2024-08-10,2024-08,SEA,Mobile,NRW,257.6,geliefert,nein
ORD002514,UC01390,2023-04-04,2023-04,Organic,Desktop,Bayern,317.3,geliefert,nein
ORD002515,UC01390,2023-02-11,2023-02,Social Media,Desktop,Bayern,119.34,geliefert,nein
ORD002516,UC01390,2023-07-03,2023-07,Organic,Mobile,Bayern,839.76,geliefert,nein
ORD002517,UC01390,2023-02-21,2023-02,Social Media,Mobile,Bayern,1077.6,retourniert,nein
ORD002518,UC01391,2024-12-14,2024-12,E-Mail,Desktop,Berlin,245.8,geliefert,nein
ORD002519,UC01392,2023-01-06,2023-01,Social Media,Mobile,Sachsen,447.3,geliefert,ja
ORD002520,UC01392,2023-12-13,2023-12,E-Mail,Mobile,Sachsen,346.13,geliefert,ja
ORD002521,UC01392,2024-09-24,2024-09,Affiliate,Desktop,Sachsen,208.32,geliefert,ja
ORD002522,UC01392,2024-06-30,2024-06,Organic,Mobile,Sachsen,100.73,retourniert,ja
ORD002523,UC01393,2023-05-05,2023-05,Organic,Mobile,Hamburg,289.62,retourniert,nein
ORD002524,UC01394,2023-03-11,2023-03,Social Media,Desktop,Thüringen,199.79,geliefert,nein
ORD002525,UC01395,2023-03-30,2023-03,SEA,Mobile,Bayern,129.04,geliefert,nein
ORD002526,UC01395,2023-11-06,2023-11,SEA,Mobile,Bayern,762.33,geliefert,nein
ORD002527,UC01396,2023-12-01,2023-12,SEA,Desktop,Hamburg,440.57,geliefert,ja
ORD002528,UC01396,2023-05-05,2023-05,Organic,Desktop,Hamburg,514.23,retourniert,ja
ORD002529,UC01396,2023-10-04,2023-10,Organic,Desktop,Hamburg,81.92,retourniert,ja
ORD002530,UC01396,2024-05-18,2024-05,Social Media,Desktop,Hamburg,221.09,geliefert,ja
ORD002531,UC01397,2023-10-15,2023-10,SEA,Desktop,NRW,632.93,geliefert,nein
ORD002532,UC01397,2023-10-30,2023-10,E-Mail,Desktop,NRW,552.68,geliefert,nein
ORD002533,UC01397,2023-05-16,2023-05,Social Media,Desktop,NRW,341.43,geliefert,nein
ORD002534,UC01398,2023-08-21,2023-08,Direct,Desktop,Bayern,278.59,geliefert,nein
ORD002535,UC01399,2023-06-15,2023-06,SEA,Desktop,NRW,122.38,geliefert,nein
ORD002536,UC01399,2023-04-25,2023-04,E-Mail,Desktop,NRW,756.83,geliefert,nein
ORD002537,UC01400,2023-04-18,2023-04,E-Mail,Desktop,Baden-Württemberg,421.19,geliefert,nein
ORD002538,UC01400,2023-05-03,2023-05,E-Mail,Mobile,Baden-Württemberg,139.63,geliefert,nein
ORD002539,UC01402,2023-04-21,2023-04,SEA,Desktop,Hamburg,278.76,retourniert,nein
ORD002540,UC01403,2024-11-15,2024-11,Organic,Desktop,Bayern,266.82,geliefert,nein
ORD002541,UC01403,2023-04-22,2023-04,Organic,Mobile,Bayern,44.58,geliefert,nein
ORD002542,UC01404,2023-05-30,2023-05,Social Media,Mobile,Hessen,498.44,geliefert,ja
ORD002543,UC01404,2023-05-25,2023-05,Organic,Mobile,Hessen,320.25,geliefert,ja
ORD002544,UC01405,2024-08-31,2024-08,Organic,Desktop,Bayern,122.16,geliefert,nein
ORD002545,UC01406,2024-04-07,2024-04,Organic,Mobile,Sachsen,54.92,geliefert,ja
ORD002546,UC01407,2023-03-30,2023-03,SEA,Desktop,Baden-Württemberg,160.5,geliefert,nein
ORD002547,UC01407,2024-08-21,2024-08,Organic,Desktop,Baden-Württemberg,440.4,geliefert,nein
ORD002548,UC01408,2024-11-01,2024-11,Social Media,Mobile,Baden-Württemberg,83.86,geliefert,nein
ORD002549,UC01408,2023-10-30,2023-10,Social Media,Mobile,Baden-Württemberg,398.77,retourniert,nein
ORD002550,UC01409,2024-01-06,2024-01,E-Mail,Desktop,Bayern,227.39,geliefert,ja
ORD002551,UC01410,2024-08-16,2024-08,Organic,Mobile,Hessen,124.69,geliefert,nein
ORD002552,UC01411,2024-12-25,2024-12,SEA,Mobile,Hessen,125.7,retourniert,nein
ORD002553,UC01411,2024-06-21,2024-06,Direct,Desktop,Hessen,363.26,retourniert,nein
ORD002554,UC01412,2023-11-14,2023-11,E-Mail,Desktop,Sachsen,975.43,geliefert,nein
ORD002555,UC01413,2024-12-28,2024-12,E-Mail,Mobile,Hamburg,247.98,geliefert,nein
ORD002556,UC01413,2023-05-22,2023-05,SEA,Mobile,Hamburg,87.62,geliefert,nein
ORD002557,UC01413,2023-12-24,2023-12,Social Media,Mobile,Hamburg,425.08,retourniert,nein
ORD002558,UC01413,2024-06-09,2024-06,Direct,Mobile,Hamburg,60.43,geliefert,nein
ORD002559,UC01414,2023-08-31,2023-08,Social Media,Mobile,Hamburg,80.36,geliefert,nein
ORD002560,UC01414,2023-03-17,2023-03,E-Mail,Mobile,Hamburg,668.67,retourniert,nein
ORD002561,UC01414,2023-11-17,2023-11,Direct,Tablet,Hamburg,336.96,geliefert,nein
ORD002562,UC01414,2023-08-15,2023-08,Social Media,Mobile,Hamburg,351.52,geliefert,nein
ORD002563,UC01415,2023-09-23,2023-09,Social Media,Desktop,Berlin,113.44,retourniert,nein
ORD002564,UC01416,2023-08-13,2023-08,SEA,Mobile,Bayern,164.93,geliefert,nein
ORD002565,UC01416,2024-01-17,2024-01,SEA,Mobile,Bayern,408.62,geliefert,nein
ORD002566,UC01417,2023-05-22,2023-05,SEA,Mobile,Hessen,52.25,geliefert,nein
ORD002567,UC01417,2024-06-07,2024-06,Organic,Mobile,Hessen,371.64,geliefert,nein
ORD002568,UC01418,2024-04-07,2024-04,SEA,Mobile,NRW,184.34,geliefert,nein
ORD002569,UC01418,2024-09-13,2024-09,Organic,Desktop,NRW,249.38,geliefert,nein
ORD002570,UC01419,2024-08-11,2024-08,SEA,Desktop,NRW,353.65,geliefert,nein
ORD002571,UC01419,2024-12-01,2024-12,E-Mail,Desktop,NRW,782.49,retourniert,nein
ORD002572,UC01420,2024-01-29,2024-01,Social Media,Mobile,Baden-Württemberg,249.3,geliefert,nein
ORD002573,UC01420,2023-10-09,2023-10,Organic,Mobile,Baden-Württemberg,42.13,geliefert,nein
ORD002574,UC01420,2023-11-29,2023-11,Organic,Mobile,Baden-Württemberg,309.34,retourniert,nein
ORD002575,UC01421,2023-10-17,2023-10,SEA,Desktop,NRW,419.9,geliefert,nein
ORD002576,UC01422,2024-04-03,2024-04,SEA,Mobile,Hamburg,40.93,geliefert,nein
ORD002577,UC01422,2024-03-23,2024-03,SEA,Desktop,Hamburg,313.15,geliefert,nein
ORD002578,UC01422,2023-04-21,2023-04,SEA,Mobile,Hamburg,687.38,geliefert,nein
ORD002579,UC01423,2024-06-07,2024-06,Organic,Mobile,Bayern,255.77,geliefert,nein
ORD002580,UC01423,2023-01-04,2023-01,Direct,Mobile,Bayern,28.3,retourniert,nein
ORD002581,UC01423,2023-05-05,2023-05,E-Mail,Mobile,Bayern,806.38,geliefert,nein
ORD002582,UC01423,2023-05-11,2023-05,Social Media,Mobile,Bayern,85.4,geliefert,nein
ORD002583,UC01424,2024-07-13,2024-07,SEA,Mobile,Niedersachsen,107.48,geliefert,nein
ORD002584,UC01424,2024-04-17,2024-04,Social Media,Mobile,Niedersachsen,181.12,geliefert,nein
ORD002585,UC01425,2023-03-15,2023-03,Organic,Mobile,NRW,145.12,geliefert,nein
ORD002586,UC01426,2023-06-09,2023-06,E-Mail,Desktop,Baden-Württemberg,54.24,geliefert,nein
ORD002587,UC01426,2023-07-26,2023-07,Affiliate,Mobile,Baden-Württemberg,1016.28,geliefert,nein
ORD002588,UC01427,2024-12-26,2024-12,SEA,Mobile,Sachsen,41.61,geliefert,ja
ORD002589,UC01427,2024-10-11,2024-10,E-Mail,Mobile,Sachsen,49.73,retourniert,ja
ORD002590,UC01427,2024-09-26,2024-09,Direct,Mobile,Sachsen,125.4,geliefert,ja
ORD002591,UC01427,2023-12-05,2023-12,SEA,Mobile,Sachsen,377.25,geliefert,ja
ORD002592,UC01428,2024-06-30,2024-06,Social Media,Desktop,Baden-Württemberg,320.8,retourniert,nein
ORD002593,UC01429,2024-11-02,2024-11,Direct,Mobile,Baden-Württemberg,236.42,retourniert,nein
ORD002594,UC01429,2023-10-05,2023-10,E-Mail,Mobile,Baden-Württemberg,49.92,geliefert,nein
ORD002595,UC01429,2024-01-16,2024-01,Direct,Tablet,Baden-Württemberg,511.69,geliefert,nein
ORD002596,UC01430,2023-11-14,2023-11,SEA,Mobile,Berlin,661.57,retourniert,nein
ORD002597,UC01430,2024-08-02,2024-08,Social Media,Mobile,Berlin,372.72,geliefert,nein
ORD002598,UC01432,2024-11-26,2024-11,SEA,Mobile,Bayern,424.99,geliefert,nein
ORD002599,UC01433,2024-12-14,2024-12,SEA,Desktop,Baden-Württemberg,841.96,geliefert,nein
ORD002600,UC01433,2023-05-25,2023-05,Social Media,Desktop,Baden-Württemberg,139.52,geliefert,nein
ORD002601,UC01434,2023-01-14,2023-01,SEA,Mobile,Berlin,251.12,retourniert,ja
ORD002602,UC01434,2024-05-08,2024-05,Affiliate,Mobile,Berlin,175.61,retourniert,ja
ORD002603,UC01435,2024-11-30,2024-11,Social Media,Tablet,Niedersachsen,833.96,geliefert,nein
ORD002604,UC01435,2023-04-27,2023-04,Social Media,Tablet,Niedersachsen,270.8,geliefert,nein
