customer_id,region,age_group,gender,preferred_device,registered_at,is_premium
UC02415,Berlin,35-44,weiblich,Mobile,2023-12-27,nein
UC02416,Bayern,25-34,männlich,Desktop,2023-06-23,nein
UC02417,Baden-Württemberg,35-44,weiblich,Tablet,2023-09-12,nein
UC02418,Baden-Württemberg,35-44,weiblich,Mobile,2023-02-21,nein
UC02419,NRW,25-34,weiblich,Mobile,2023-07-23,nein
UC02420,Berlin,18-24,männlich,Mobile,2023-12-24,nein
UC02421,Baden-Württemberg,25-34,männlich,Mobile,2023-03-25,ja
UC02422,NRW,35-44,männlich,Desktop,2023-02-26,nein
UC02423,Sachsen,25-34,männlich,Mobile,2023-01-29,nein
UC02424,NRW,45-54,männlich,Mobile,2023-03-29,nein
UC02425,Baden-Württemberg,45-54,weiblich,Mobile,2023-06-03,ja
UC02426,Hamburg,55-64,weiblich,Desktop,2023-12-03,nein
UC02427,Niedersachsen,35-44,männlich,Mobile,2023-06-07,nein
UC02428,Hessen,25-34,männlich,Mobile,2023-10-28,ja
UC02429,Berlin,35-44,männlich,Desktop,2023-10-29,ja
UC02430,Berlin,25-34,weiblich,Mobile,2023-11-10,nein
UC02431,NRW,55-64,männlich,Tablet,2023-11-29,nein
UC02432,Baden-Württemberg,25-34,männlich,Desktop,2023-09-28,nein
UC02433,Hamburg,35-44,männlich,Mobile,2023-05-11,ja
UC02434,Baden-Württemberg,25-34,weiblich,Desktop,2023-04-08,nein
UC02435,Niedersachsen,55-64,männlich,Mobile,2023-12-26,nein
UC02436,Niedersachsen,35-44,weiblich,Mobile,2023-11-17,nein
UC02437,Hamburg,25-34,männlich,Desktop,2023-03-15,nein
UC02438,Niedersachsen,25-34,männlich,Mobile,2023-09-24,nein
UC02439,Hamburg,35-44,weiblich,Mobile,2023-07-21,ja
UC02440,Hamburg,55-64,männlich,Mobile,2023-11-03,nein
UC02441,NRW,55-64,männlich,Mobile,2023-06-02,nein
UC02442,NRW,35-44,weiblich,Mobile,2023-08-24,ja
UC02443,Bayern,25-34,männlich,Mobile,2023-01-26,nein
UC02444,Niedersachsen,55-64,weiblich,Tablet,2023-08-15,nein
UC02445,Baden-Württemberg,35-44,weiblich,Tablet,2023-09-01,nein
UC02446,Berlin,35-44,weiblich,Mobile,2023-03-12,ja
UC02447,Hessen,65+,weiblich,Mobile,2023-02-11,nein
UC02448,NRW,45-54,männlich,Desktop,2023-03-21,ja
UC02449,Berlin,18-24,weiblich,Tablet,2023-10-07,nein
UC02450,Baden-Württemberg,25-34,männlich,Mobile,2023-04-14,nein
UC02451,NRW,25-34,weiblich,Desktop,2023-10-24,nein
UC02452,Hessen,55-64,weiblich,Desktop,2023-03-04,ja
UC02453,Hamburg,65+,weiblich,Mobile,2023-02-07,nein
UC02454,Baden-Württemberg,25-34,männlich,Desktop,2023-12-23,nein
UC02455,Bayern,25-34,weiblich,Mobile,2023-08-21,nein
UC02456,Baden-Württemberg,25-34,männlich,Mobile,2023-06-22,nein
UC02457,Hamburg,25-34,männlich,Mobile,2023-07-30,nein
UC02458,NRW,45-54,weiblich,Desktop,2023-05-13,nein
UC02459,Baden-Württemberg,35-44,männlich,Desktop,2023-05-25,ja
UC02460,Bayern,55-64,männlich,Mobile,2023-06-06,nein
UC02461,NRW,35-44,weiblich,Mobile,2023-03-31,nein
UC02462,Sachsen,65+,männlich,Mobile,2023-09-08,nein
UC02463,Baden-Württemberg,45-54,weiblich,Mobile,2023-05-28,ja
UC02464,Baden-Württemberg,35-44,weiblich,Mobile,2023-05-16,nein
UC02465,NRW,65+,weiblich,Mobile,2023-11-28,nein
UC02466,Baden-Württemberg,35-44,weiblich,Mobile,2023-05-29,nein
UC02467,Hessen,18-24,männlich,Mobile,2023-09-28,nein
UC02468,NRW,35-44,weiblich,Mobile,2023-02-25,nein
UC02469,NRW,55-64,weiblich,Mobile,2023-07-22,ja
UC02470,Sachsen,35-44,männlich,Desktop,2023-12-05,nein
UC02471,Brandenburg,25-34,männlich,Tablet,2023-12-14,ja
UC02472,Bayern,65+,männlich,Mobile,2023-10-28,ja
UC02473,Hessen,25-34,weiblich,Mobile,2023-10-23,nein
UC02474,Bayern,35-44,weiblich,Desktop,2023-05-07,nein
UC02475,Hessen,35-44,weiblich,Mobile,2023-01-23,nein
UC02476,Bayern,35-44,männlich,Mobile,2023-08-25,nein
UC02477,Berlin,25-34,weiblich,Mobile,2023-02-12,nein
UC02478,Bayern,35-44,weiblich,Tablet,2023-02-22,ja
UC02479,Baden-Württemberg,45-54,männlich,Mobile,2023-07-30,nein
UC02480,Sachsen,35-44,männlich,Mobile,2023-11-02,nein
UC02481,Hamburg,45-54,männlich,Mobile,2023-06-08,ja
UC02482,Sachsen,25-34,weiblich,Mobile,2023-05-23,nein
UC02483,Bayern,55-64,weiblich,Mobile,2023-01-10,nein
UC02484,NRW,18-24,weiblich,Desktop,2023-02-27,nein
UC02485,Berlin,45-54,weiblich,Desktop,2023-06-03,nein
UC02486,Bayern,25-34,weiblich,Mobile,2023-07-01,nein
UC02487,NRW,25-34,weiblich,Tablet,2023-04-06,nein
UC02488,Niedersachsen,55-64,weiblich,Mobile,2023-06-30,nein
UC02489,Sachsen,55-64,weiblich,Mobile,2023-11-15,nein
UC02490,Baden-Württemberg,55-64,männlich,Mobile,2023-05-17,nein
UC02491,NRW,35-44,weiblich,Mobile,2023-10-17,nein
UC02492,NRW,18-24,weiblich,Mobile,2023-01-10,nein
UC02493,NRW,35-44,weiblich,Mobile,2023-05-23,ja
UC02494,Baden-Württemberg,25-34,weiblich,Mobile,2023-10-24,nein
UC02495,Berlin,35-44,männlich,Mobile,2023-03-01,nein
UC02496,NRW,45-54,weiblich,Desktop,2023-04-14,ja
UC02497,Hessen,25-34,männlich,Mobile,2023-03-27,ja
UC02498,NRW,65+,weiblich,Mobile,2023-06-12,nein
UC02499,Sachsen,35-44,männlich,Tablet,2023-03-23,ja
UC02500,Bayern,55-64,weiblich,Mobile,2023-01-26,nein
UC02501,Niedersachsen,25-34,männlich,Mobile,2023-09-17,nein
UC02502,Niedersachsen,35-44,divers,Desktop,2023-04-11,nein
UC02503,Baden-Württemberg,55-64,männlich,Desktop,2023-05-07,nein
UC02504,Berlin,55-64,männlich,Desktop,2023-11-10,nein
UC02505,Niedersachsen,25-34,weiblich,Mobile,2023-05-08,nein
UC02506,NRW,65+,divers,Mobile,2023-08-18,nein
UC02507,Sachsen,18-24,weiblich,Mobile,2023-11-01,nein
UC02508,Brandenburg,35-44,weiblich,Mobile,2023-07-30,nein
UC02509,Baden-Württemberg,25-34,männlich,Mobile,2023-04-05,ja
UC02510,Baden-Württemberg,55-64,weiblich,Mobile,2023-12-12,ja
UC02511,Baden-Württemberg,35-44,weiblich,Tablet,2023-05-10,nein
UC02512,Bayern,25-34,männlich,Mobile,2023-06-03,nein
UC02513,Baden-Württemberg,55-64,weiblich,Desktop,2023-03-06,nein
UC02514,Berlin,35-44,männlich,Mobile,2023-02-01,nein
UC02515,Bayern,35-44,weiblich,Mobile,2023-11-05,nein
UC02516,Berlin,65+,weiblich,Mobile,2023-02-21,nein
UC02517,Sachsen,45-54,männlich,Desktop,2023-09-16,nein
UC02518,Bayern,55-64,weiblich,Mobile,2023-08-15,ja
UC02519,Bayern,18-24,männlich,Desktop,2023-12-15,nein
UC02520,Thüringen,18-24,männlich,Desktop,2023-07-24,ja
UC02521,Berlin,25-34,weiblich,Desktop,2023-03-03,nein
UC02522,Hamburg,18-24,männlich,Desktop,2023-01-13,nein
UC02523,NRW,25-34,weiblich,Mobile,2023-07-17,nein
UC02524,Berlin,45-54,weiblich,Tablet,2023-11-05,nein
UC02525,NRW,25-34,weiblich,Mobile,2023-03-02,ja
UC02526,Bayern,55-64,weiblich,Tablet,2023-02-18,ja
UC02527,Bayern,45-54,männlich,Mobile,2023-10-07,nein
UC02528,Baden-Württemberg,55-64,männlich,Desktop,2023-10-11,nein
UC02529,Niedersachsen,25-34,weiblich,Mobile,2023-03-02,nein
UC02530,NRW,18-24,männlich,Desktop,2023-06-01,nein
UC02531,Baden-Württemberg,45-54,weiblich,Desktop,2023-05-06,nein
UC02532,Hessen,45-54,männlich,Desktop,2023-12-22,nein
UC02533,Sachsen,25-34,männlich,Mobile,2023-04-08,nein
UC02534,Baden-Württemberg,65+,weiblich,Desktop,2023-04-04,nein
UC02535,Baden-Württemberg,25-34,weiblich,Mobile,2023-01-15,nein
UC02536,Berlin,45-54,männlich,Mobile,2023-01-02,ja
UC02537,Hessen,65+,weiblich,Mobile,2023-09-22,nein
UC02538,Hamburg,35-44,weiblich,Desktop,2023-08-18,nein
UC02539,Berlin,35-44,männlich,Desktop,2023-06-26,nein
UC02540,Berlin,25-34,divers,Mobile,2023-04-21,nein
UC02541,Baden-Württemberg,35-44,männlich,Mobile,2023-12-08,nein
UC02542,Baden-Württemberg,55-64,männlich,Tablet,2023-11-21,nein
UC02543,Baden-Württemberg,25-34,männlich,Mobile,2023-03-31,nein
UC02544,Berlin,25-34,weiblich,Mobile,2023-03-28,nein
UC02545,Baden-Württemberg,25-34,weiblich,Tablet,2023-11-08,nein
UC02546,Baden-Württemberg,55-64,männlich,Mobile,2023-12-04,nein
UC02547,Hessen,45-54,weiblich,Desktop,2023-01-20,nein
UC02548,Berlin,35-44,männlich,Desktop,2023-11-29,nein
UC02549,Thüringen,35-44,weiblich,Mobile,2023-03-19,ja
UC02550,Baden-Württemberg,25-34,weiblich,Mobile,2023-02-08,ja
UC02551,Hamburg,25-34,männlich,Desktop,2023-06-11,ja
UC02552,Baden-Württemberg,45-54,weiblich,Desktop,2023-04-23,nein
UC02553,Baden-Württemberg,35-44,weiblich,Tablet,2023-12-06,ja
UC02554,Niedersachsen,65+,weiblich,Desktop,2023-10-22,nein
UC02555,Brandenburg,18-24,weiblich,Mobile,2023-10-25,nein
UC02556,Baden-Württemberg,35-44,weiblich,Desktop,2023-11-02,ja
UC02557,Hessen,25-34,weiblich,Mobile,2023-04-08,nein
UC02558,Niedersachsen,35-44,männlich,Desktop,2023-01-25,ja
UC02559,NRW,35-44,männlich,Mobile,2023-12-26,nein
UC02560,NRW,25-34,weiblich,Desktop,2023-02-10,nein
UC02561,Hessen,35-44,weiblich,Desktop,2023-07-07,nein
UC02562,Hamburg,18-24,divers,Mobile,2023-09-13,nein
UC02563,Hessen,35-44,weiblich,Mobile,2023-05-24,nein
UC02564,Bayern,35-44,weiblich,Mobile,2023-09-16,nein
UC02565,Berlin,35-44,männlich,Tablet,2023-12-01,nein
UC02566,Bayern,18-24,weiblich,Desktop,2023-08-19,ja
UC02567,Baden-Württemberg,65+,männlich,Mobile,2023-08-31,nein
UC02568,Hessen,35-44,weiblich,Mobile,2023-06-15,nein
UC02569,Sachsen,18-24,weiblich,Tablet,2023-02-23,nein
UC02570,Hessen,65+,weiblich,Desktop,2023-01-29,nein
UC02571,NRW,35-44,männlich,Mobile,2023-01-11,nein
UC02572,NRW,45-54,männlich,Tablet,2023-08-23,nein
UC02573,Bayern,18-24,divers,Desktop,2023-05-04,nein
UC02574,NRW,25-34,männlich,Mobile,2023-04-18,nein
UC02575,Hessen,45-54,männlich,Mobile,2023-10-04,nein
UC02576,Berlin,45-54,weiblich,Mobile,2023-04-26,ja
UC02577,Baden-Württemberg,55-64,weiblich,Desktop,2023-02-06,nein
UC02578,NRW,18-24,weiblich,Tablet,2023-08-17,ja
UC02579,Niedersachsen,18-24,männlich,Mobile,2023-02-11,nein
UC02580,Berlin,35-44,männlich,Mobile,2023-03-07,nein
UC02581,Niedersachsen,45-54,weiblich,Desktop,2023-07-02,nein
UC02582,Hamburg,25-34,männlich,Desktop,2023-07-17,nein
UC02583,Baden-Württemberg,45-54,männlich,Mobile,2023-10-11,nein
UC02584,NRW,35-44,weiblich,Mobile,2023-09-16,nein
UC02585,Hessen,25-34,weiblich,Tablet,2023-06-09,nein
UC02586,NRW,25-34,männlich,Mobile,2023-06-13,nein
UC02587,Berlin,18-24,weiblich,Desktop,2023-10-18,nein
UC02588,Bayern,25-34,männlich,Mobile,2023-09-18,nein
UC02589,Hamburg,25-34,weiblich,Mobile,2023-01-29,nein
UC02590,Bayern,25-34,männlich,Mobile,2023-09-11,nein
UC02591,Bayern,45-54,weiblich,Mobile,2023-06-23,ja
UC02592,Hamburg,45-54,männlich,Mobile,2023-06-09,nein
UC02593,Baden-Württemberg,25-34,männlich,Desktop,2023-02-26,nein
UC02594,NRW,55-64,männlich,Desktop,2023-07-10,nein
UC02595,NRW,18-24,weiblich,Mobile,2023-01-24,nein
UC02596,Hessen,45-54,weiblich,Mobile,2023-02-12,nein
UC02597,Bayern,25-34,weiblich,Mobile,2023-11-02,nein
UC02598,Bayern,35-44,weiblich,Mobile,2023-03-20,nein
UC02599,NRW,35-44,weiblich,Mobile,2023-03-27,nein
UC02600,Bayern,45-54,männlich,Mobile,2023-08-03,nein
UC02601,Niedersachsen,18-24,männlich,Mobile,2023-09-25,ja
UC02602,Sachsen,35-44,weiblich,Mobile,2023-01-25,nein
UC02603,Sachsen,25-34,weiblich,Desktop,2023-10-22,nein
UC02604,Niedersachsen,55-64,männlich,Tablet,2023-12-25,nein
UC02605,Baden-Württemberg,35-44,weiblich,Mobile,2023-10-26,nein
UC02606,Berlin,35-44,weiblich,Mobile,2023-02-12,nein
UC02607,Hamburg,35-44,männlich,Mobile,2023-03-19,nein
UC02608,Berlin,65+,männlich,Mobile,2023-05-28,nein
UC02609,NRW,25-34,weiblich,Mobile,2023-07-03,nein
UC02610,Baden-Württemberg,35-44,weiblich,Mobile,2023-09-25,ja
UC02611,Berlin,25-34,weiblich,Mobile,2023-07-01,nein
UC02612,Thüringen,18-24,männlich,Tablet,2023-06-21,nein
UC02613,NRW,25-34,weiblich,Mobile,2023-01-05,nein
UC02614,Baden-Württemberg,65+,männlich,Desktop,2023-12-13,nein
UC02615,NRW,25-34,weiblich,Desktop,2023-11-04,nein
UC02616,Hamburg,55-64,weiblich,Mobile,2023-04-18,nein
UC02617,Berlin,45-54,weiblich,Desktop,2023-11-14,nein
UC02618,Hessen,55-64,weiblich,Mobile,2023-03-31,nein
UC02619,NRW,35-44,weiblich,Mobile,2023-06-25,nein
UC02620,Bayern,45-54,divers,Mobile,2023-09-17,nein
UC02621,Bayern,25-34,männlich,Desktop,2023-03-18,nein
UC02622,NRW,25-34,weiblich,Mobile,2023-08-29,ja
UC02623,Bayern,55-64,weiblich,Desktop,2023-12-08,nein
UC02624,Hessen,35-44,männlich,Desktop,2023-03-03,nein
UC02625,Bayern,25-34,weiblich,Desktop,2023-12-13,nein
UC02626,Bayern,25-34,weiblich,Mobile,2023-06-18,nein
UC02627,Hessen,25-34,weiblich,Mobile,2023-09-20,nein
UC02628,Niedersachsen,35-44,männlich,Desktop,2023-05-09,nein
UC02629,Bayern,65+,weiblich,Mobile,2023-06-24,nein
UC02630,Berlin,45-54,weiblich,Mobile,2023-03-25,nein
UC02631,Hessen,55-64,weiblich,Mobile,2023-10-28,nein
UC02632,Niedersachsen,55-64,weiblich,Desktop,2023-12-16,ja
UC02633,Hamburg,35-44,männlich,Mobile,2023-06-03,nein
UC02634,Berlin,45-54,weiblich,Mobile,2023-07-29,nein
UC02635,Hessen,25-34,weiblich,Desktop,2023-07-31,nein
UC02636,NRW,35-44,weiblich,Mobile,2023-04-11,nein
UC02637,Baden-Württemberg,55-64,weiblich,Mobile,2023-11-22,nein
UC02638,Hessen,25-34,männlich,Mobile,2023-08-31,nein
UC02639,Baden-Württemberg,35-44,weiblich,Desktop,2023-06-28,ja
UC02640,NRW,55-64,weiblich,Desktop,2023-10-30,ja
UC02641,Berlin,18-24,männlich,Mobile,2023-05-06,ja
UC02642,Hamburg,35-44,weiblich,Desktop,2023-07-06,nein
UC02643,Bayern,45-54,weiblich,Mobile,2023-11-02,nein
UC02644,Brandenburg,18-24,weiblich,Mobile,2023-05-28,nein
UC02645,Hessen,35-44,weiblich,Mobile,2023-03-03,ja
UC02646,Hessen,35-44,männlich,Mobile,2023-07-10,nein
UC02647,Hessen,25-34,männlich,Mobile,2023-08-30,nein
UC02648,NRW,35-44,weiblich,Mobile,2023-01-18,nein
UC02649,Bayern,25-34,weiblich,Mobile,2023-05-13,ja
UC02650,Hamburg,25-34,weiblich,Mobile,2023-02-17,nein
UC02651,Bayern,25-34,weiblich,Mobile,2023-09-14,ja
UC02652,NRW,25-34,männlich,Desktop,2023-08-03,nein
UC02653,Berlin,18-24,weiblich,Mobile,2023-11-29,nein
UC02654,Baden-Württemberg,25-34,divers,Desktop,2023-10-30,nein
UC02655,Niedersachsen,55-64,weiblich,Mobile,2023-04-15,nein
UC02656,Niedersachsen,55-64,weiblich,Mobile,2023-12-12,nein
UC02657,Baden-Württemberg,18-24,männlich,Mobile,2023-11-29,nein
UC02658,Baden-Württemberg,35-44,männlich,Mobile,2023-03-17,nein
UC02659,Hessen,35-44,weiblich,Mobile,2023-03-02,nein
UC02660,Bayern,35-44,männlich,Desktop,2023-07-22,nein
UC02661,Berlin,45-54,weiblich,Mobile,2023-04-05,nein
UC02662,Hessen,25-34,männlich,Desktop,2023-06-17,nein
UC02663,NRW,45-54,weiblich,Desktop,2023-11-16,nein
UC02664,Brandenburg,35-44,weiblich,Tablet,2023-05-26,nein
UC02665,Sachsen,18-24,weiblich,Mobile,2023-09-20,nein
UC02666,Baden-Württemberg,25-34,weiblich,Desktop,2023-10-11,ja
UC02667,Bayern,25-34,weiblich,Mobile,2023-04-23,nein
UC02668,Brandenburg,35-44,männlich,Mobile,2023-03-29,nein
UC02669,NRW,35-44,weiblich,Mobile,2023-04-17,nein
UC02670,Thüringen,35-44,männlich,Mobile,2023-09-25,nein
UC02671,NRW,35-44,divers,Mobile,2023-03-21,nein
UC02672,NRW,45-54,weiblich,Desktop,2023-04-11,nein
UC02673,Sachsen,25-34,männlich,Desktop,2023-11-09,ja
UC02674,Bayern,35-44,weiblich,Desktop,2023-11-02,ja
UC02675,Bayern,65+,weiblich,Mobile,2023-09-21,nein
UC02676,NRW,35-44,weiblich,Mobile,2023-12-09,nein
UC02677,Bayern,18-24,weiblich,Desktop,2023-10-23,nein
UC02678,Hessen,25-34,weiblich,Mobile,2023-07-14,nein
UC02679,Hessen,45-54,weiblich,Mobile,2023-12-20,nein
UC02680,Hessen,65+,weiblich,Mobile,2023-10-30,nein
UC02681,Baden-Württemberg,55-64,weiblich,Mobile,2023-09-25,nein
UC02682,Baden-Württemberg,45-54,weiblich,Mobile,2023-08-20,ja
UC02683,Hamburg,35-44,weiblich,Desktop,2023-03-24,nein
UC02684,Berlin,25-34,männlich,Mobile,2023-08-23,ja
UC02685,Bayern,35-44,männlich,Mobile,2023-07-29,nein
UC02686,NRW,35-44,weiblich,Mobile,2023-02-24,nein
UC02687,Baden-Württemberg,25-34,männlich,Tablet,2023-08-24,nein
UC02688,Bayern,25-34,weiblich,Mobile,2023-01-30,ja
UC02689,Niedersachsen,45-54,männlich,Mobile,2023-07-21,nein
UC02690,Brandenburg,18-24,weiblich,Mobile,2023-11-04,nein
UC02691,Baden-Württemberg,25-34,weiblich,Desktop,2023-01-19,nein
UC02692,Bayern,45-54,weiblich,Desktop,2023-12-31,ja
UC02693,NRW,65+,weiblich,Mobile,2023-06-01,nein
UC02694,Berlin,45-54,männlich,Mobile,2023-09-23,nein
UC02695,NRW,45-54,weiblich,Mobile,2023-03-26,nein
UC02696,NRW,18-24,weiblich,Mobile,2023-06-19,nein
UC02697,Baden-Württemberg,55-64,weiblich,Mobile,2023-12-17,ja
UC02698,NRW,35-44,weiblich,Desktop,2023-01-16,ja
UC02699,NRW,35-44,männlich,Tablet,2023-10-31,nein
UC02700,NRW,35-44,männlich,Mobile,2023-12-14,nein
UC02701,Baden-Württemberg,25-34,männlich,Desktop,2023-02-18,ja
UC02702,Berlin,35-44,männlich,Desktop,2023-01-19,nein
UC02703,Thüringen,35-44,weiblich,Mobile,2023-08-11,nein
UC02704,Bayern,65+,divers,Desktop,2023-03-06,nein
UC02705,Berlin,35-44,männlich,Mobile,2023-08-31,nein
UC02706,NRW,45-54,weiblich,Mobile,2023-08-23,nein
UC02707,Hamburg,45-54,männlich,Desktop,2023-02-04,nein
UC02708,NRW,35-44,weiblich,Mobile,2023-08-09,nein
UC02709,NRW,18-24,weiblich,Mobile,2023-05-01,nein
UC02710,Hessen,55-64,männlich,Desktop,2023-02-12,nein
UC02711,Hessen,45-54,weiblich,Mobile,2023-06-16,nein
UC02712,Berlin,55-64,weiblich,Desktop,2023-08-05,nein
UC02713,NRW,18-24,männlich,Tablet,2023-01-12,nein
UC02714,Bayern,25-34,männlich,Tablet,2023-03-30,nein
UC02715,NRW,45-54,männlich,Mobile,2023-04-05,nein
UC02716,Baden-Württemberg,45-54,männlich,Mobile,2023-11-14,nein
UC02717,Hessen,55-64,männlich,Desktop,2023-02-15,nein
UC02718,Niedersachsen,35-44,weiblich,Mobile,2023-11-09,nein
UC02719,Bayern,35-44,weiblich,Desktop,2023-06-18,nein
UC02720,Bayern,35-44,männlich,Mobile,2023-09-02,ja
UC02721,Hessen,18-24,weiblich,Mobile,2023-09-18,nein
UC02722,Sachsen,45-54,männlich,Mobile,2023-05-11,nein
UC02723,Hessen,25-34,weiblich,Mobile,2023-07-30,ja
UC02724,Berlin,45-54,männlich,Mobile,2023-12-16,ja
UC02725,Bayern,65+,weiblich,Mobile,2023-01-03,nein
UC02726,Baden-Württemberg,35-44,männlich,Mobile,2023-01-22,ja
UC02727,Thüringen,25-34,weiblich,Mobile,2023-03-17,nein
UC02728,NRW,65+,männlich,Mobile,2023-01-26,nein
UC02729,Bayern,45-54,weiblich,Desktop,2023-01-29,nein
UC02730,NRW,35-44,männlich,Desktop,2023-07-22,nein
UC02731,Berlin,35-44,weiblich,Mobile,2023-10-11,nein
UC02732,Berlin,25-34,männlich,Mobile,2023-08-21,nein
UC02733,Bayern,45-54,weiblich,Mobile,2023-06-06,nein
UC02734,Baden-Württemberg,25-34,weiblich,Mobile,2023-11-07,ja
UC02735,Sachsen,45-54,männlich,Tablet,2023-12-25,ja
UC02736,Bayern,45-54,männlich,Desktop,2023-04-13,ja
UC02737,Niedersachsen,45-54,weiblich,Tablet,2023-03-19,nein
UC02738,NRW,55-64,männlich,Mobile,2023-10-05,nein
UC02739,NRW,55-64,weiblich,Mobile,2023-12-27,ja
UC02740,Bayern,55-64,männlich,Mobile,2023-02-09,ja
UC02741,Bayern,25-34,weiblich,Mobile,2023-11-17,nein
UC02742,Berlin,25-34,weiblich,Mobile,2023-05-14,nein
UC02743,NRW,35-44,männlich,Mobile,2023-04-30,nein
UC02744,Bayern,65+,männlich,Mobile,2023-02-24,nein
UC02745,NRW,18-24,männlich,Mobile,2023-04-21,nein
UC02746,NRW,25-34,weiblich,Mobile,2023-07-02,nein
UC02747,Niedersachsen,55-64,männlich,Mobile,2023-07-19,ja
UC02748,NRW,18-24,weiblich,Mobile,2023-07-10,nein
UC02749,Berlin,55-64,weiblich,Mobile,2023-07-21,nein
UC02750,Baden-Württemberg,35-44,weiblich,Desktop,2023-11-01,nein
UC02751,Berlin,25-34,weiblich,Desktop,2023-12-06,nein
UC02752,NRW,18-24,weiblich,Mobile,2023-05-04,nein
UC02753,NRW,35-44,weiblich,Desktop,2023-07-11,nein
UC02754,Berlin,45-54,weiblich,Desktop,2023-02-16,nein
UC02755,Hamburg,35-44,männlich,Mobile,2023-06-07,nein
UC02756,Hessen,55-64,weiblich,Desktop,2023-05-27,nein
UC02757,Bayern,55-64,weiblich,Desktop,2023-05-08,nein
UC02758,Bayern,25-34,männlich,Mobile,2023-10-29,nein
UC02759,Thüringen,55-64,männlich,Mobile,2023-02-28,nein
UC02760,Baden-Württemberg,45-54,weiblich,Tablet,2023-02-23,nein
UC02761,NRW,35-44,männlich,Mobile,2023-08-18,nein
UC02762,Hamburg,25-34,männlich,Mobile,2023-11-01,nein
UC02763,Bayern,25-34,männlich,Mobile,2023-05-09,nein
UC02764,Brandenburg,45-54,weiblich,Desktop,2023-06-18,nein
UC02765,Berlin,45-54,weiblich,Mobile,2023-02-20,nein
UC02766,Berlin,55-64,männlich,Mobile,2023-01-26,nein
UC02767,NRW,35-44,männlich,Mobile,2023-11-11,nein
UC02768,Bayern,45-54,weiblich,Tablet,2023-04-02,nein
UC02769,Baden-Württemberg,25-34,weiblich,Desktop,2023-09-13,nein
UC02770,Niedersachsen,35-44,weiblich,Mobile,2023-08-27,ja
UC02771,Berlin,65+,weiblich,Mobile,2023-05-30,nein
UC02772,Sachsen,35-44,weiblich,Mobile,2023-11-25,ja
UC02773,Hessen,25-34,männlich,Mobile,2023-10-19,ja
UC02774,Berlin,25-34,weiblich,Mobile,2023-03-14,nein
UC02775,Hessen,25-34,männlich,Desktop,2023-09-15,nein
UC02776,NRW,65+,weiblich,Desktop,2023-09-24,nein
UC02777,Bayern,45-54,weiblich,Desktop,2023-03-10,nein
UC02778,NRW,25-34,weiblich,Tablet,2023-06-02,nein
UC02779,NRW,25-34,männlich,Desktop,2023-03-14,nein
UC02780,Berlin,25-34,weiblich,Mobile,2023-04-15,nein
UC02781,Hessen,25-34,männlich,Mobile,2023-12-17,nein
UC02782,Niedersachsen,25-34,weiblich,Mobile,2023-09-22,nein
UC02783,NRW,45-54,männlich,Tablet,2023-03-11,nein
UC02784,NRW,25-34,männlich,Mobile,2023-08-17,nein
UC02785,Hamburg,25-34,männlich,Desktop,2023-02-09,nein
UC02786,Thüringen,35-44,männlich,Mobile,2023-05-23,ja
UC02787,Berlin,35-44,männlich,Tablet,2023-08-05,nein
UC02788,Berlin,45-54,männlich,Mobile,2023-04-12,nein
UC02789,NRW,35-44,weiblich,Desktop,2023-07-18,nein
UC02790,Bayern,55-64,männlich,Desktop,2023-03-06,ja
UC02791,Baden-Württemberg,45-54,männlich,Mobile,2023-01-15,ja
UC02792,NRW,25-34,weiblich,Mobile,2023-02-11,nein
UC02793,NRW,18-24,männlich,Mobile,2023-12-11,nein
UC02794,Baden-Württemberg,45-54,männlich,Mobile,2023-11-07,nein
UC02795,Sachsen,18-24,männlich,Mobile,2023-11-25,ja
UC02796,Sachsen,45-54,weiblich,Desktop,2023-02-03,ja
UC02797,NRW,35-44,männlich,Tablet,2023-02-17,nein
UC02798,Baden-Württemberg,35-44,männlich,Desktop,2023-10-22,nein
UC02799,NRW,25-34,männlich,Mobile,2023-11-29,nein
UC02800,Baden-Württemberg,55-64,männlich,Mobile,2023-12-21,nein
UC02801,Baden-Württemberg,18-24,weiblich,Desktop,2023-07-16,nein
UC02802,Hessen,35-44,weiblich,Desktop,2023-02-23,nein
UC02803,NRW,25-34,männlich,Desktop,2023-07-30,nein
UC02804,Hamburg,35-44,weiblich,Desktop,2023-11-02,nein
UC02805,Berlin,25-34,weiblich,Tablet,2023-12-20,ja
UC02806,Bayern,45-54,divers,Mobile,2023-12-29,nein
UC02807,Sachsen,18-24,männlich,Mobile,2023-03-31,nein
UC02808,Sachsen,18-24,weiblich,Desktop,2023-11-17,nein
UC02809,Hessen,45-54,männlich,Mobile,2023-01-03,nein
UC02810,Baden-Württemberg,35-44,männlich,Mobile,2023-10-14,nein
